Date,Gold
2015/8/15,96.52
2015/8/16,96.7
2015/8/17,96.81
2015/8/18,97.04
2015/8/19,96.36
2015/8/20,95.98
2015/8/21,95.01
2015/8/22,95.01
2015/8/23,94.9
2015/8/24,93.33
2015/8/25,94.53
2015/8/26,95.1
2015/8/27,95.61
2015/8/28,96.11
2015/8/29,96.11
2015/8/30,95.95
2015/8/31,95.82
2015/9/1,95.45
2015/9/2,95.83
2015/9/3,96.41
2015/9/4,96.23
2015/9/5,96.23
2015/9/6,96.22
2015/9/7,96.23
2015/9/8,95.98
2015/9/9,96.01
2015/9/10,95.46
2015/9/11,95.19
2015/9/12,95.19
2015/9/13,95.18
2015/9/14,95.25
2015/9/15,95.61
2015/9/16,95.42
2015/9/17,94.55
2015/9/18,94.86
2015/9/19,94.86
2015/9/20,95.26
2015/9/21,95.89
2015/9/22,96.28
2015/9/23,96.07
2015/9/24,96.3
2015/9/25,96.27
2015/9/26,96.27
2015/9/27,96.17
2015/9/28,96.03
2015/9/29,95.86
2015/9/30,96.35
2015/10/1,96.19
2015/10/2,95.83
2015/10/3,95.83
2015/10/4,95.89
2015/10/5,96.11
2015/10/6,95.45
2015/10/7,95.5
2015/10/8,95.32
2015/10/9,94.81
2015/10/10,94.81
2015/10/11,94.83
2015/10/12,94.84
2015/10/13,94.76
2015/10/14,93.93
2015/10/15,94.37
2015/10/16,94.54
2015/10/17,94.54
2015/10/18,94.67
2015/10/19,94.93
2015/10/20,94.91
2015/10/21,95.03
2015/10/22,96.38
2015/10/23,97.13
2015/10/24,97.13
2015/10/25,97.03
2015/10/26,96.86
2015/10/27,96.91
2015/10/28,97.78
2015/10/29,97.28
2015/10/30,96.95
2015/10/31,96.95
2015/11/1,96.81
2015/11/2,96.93
2015/11/3,97.16
2015/11/4,97.95
2015/11/5,97.94
2015/11/6,99.17
2015/11/7,99.17
2015/11/8,99.24
2015/11/9,98.98
2015/11/10,99.29
2015/11/11,99.01
2015/11/12,98.65
2015/11/13,99
2015/11/14,98.8
2015/11/15,99.18
2015/11/16,99.44
2015/11/17,99.63
2015/11/18,99.65
2015/11/19,98.99
2015/11/20,99.56
2015/11/21,99.61
2015/11/22,99.68
2015/11/23,99.8
2015/11/24,99.53
2015/11/25,99.8
2015/11/26,99.8
2015/11/27,100.02
2015/11/28,100.08
2015/11/29,100.13
2015/11/30,100.17
2015/12/1,99.8
2015/12/2,99.99
2015/12/3,97.62
2015/12/4,98.35
2015/12/5,98.25
2015/12/6,98.3
2015/12/7,98.66
2015/12/8,98.47
2015/12/9,97.34
2015/12/10,97.94
2015/12/11,97.56
2015/12/12,97.63
2015/12/13,97.68
2015/12/14,97.6
2015/12/15,98.22
2015/12/16,97.87
2015/12/17,99.27
2015/12/18,98.7
2015/12/19,98.69
2015/12/20,98.7
2015/12/21,98.36
2015/12/22,98.23
2015/12/23,98.34
2015/12/24,97.98
2015/12/25,97.98
2015/12/26,97.85
2015/12/27,97.91
2015/12/28,97.92
2015/12/29,98.1
2015/12/30,98.27
2015/12/31,98.63
2016/1/1,98.63
2016/1/2,98.68
2016/1/3,98.74
2016/1/4,98.87
2016/1/5,99.4
2016/1/6,99.18
2016/1/7,98.22
2016/1/8,98.54
2016/1/9,98.38
2016/1/10,98.3
2016/1/11,98.72
2016/1/12,98.97
2016/1/13,98.93
2016/1/14,99.09
2016/1/15,98.96
2016/1/16,98.95
2016/1/17,98.92
2016/1/18,98.96
2016/1/19,98.99
2016/1/20,99.09
2016/1/21,99.06
2016/1/22,99.57
2016/1/23,99.54
2016/1/24,99.53
2016/1/25,99.36
2016/1/26,99.36
2016/1/27,98.9
2016/1/28,98.51
2016/1/29,99.61
2016/1/30,99.53
2016/1/31,99.62
2016/2/1,99.01
2016/2/2,98.87
2016/2/3,97.29
2016/2/4,96.47
2016/2/5,97.03
2016/2/6,96.96
2016/2/7,97.04
2016/2/8,96.57
2016/2/9,96.07
2016/2/10,95.89
2016/2/11,95.56
2016/2/12,95.94
2016/2/13,95.97
2016/2/14,96.16
2016/2/15,95.94
2016/2/16,96.87
2016/2/17,96.79
2016/2/18,96.95
2016/2/19,96.6
2016/2/20,96.59
2016/2/21,96.76
2016/2/22,97.38
2016/2/23,97.48
2016/2/24,97.46
2016/2/25,97.29
2016/2/26,98.15
2016/2/27,98.09
2016/2/28,98.16
2016/2/29,98.21
2016/3/1,98.35
2016/3/2,98.21
2016/3/3,97.59
2016/3/4,97.34
2016/3/5,97.22
2016/3/6,97.33
2016/3/7,97.07
2016/3/8,97.21
2016/3/9,97.17
2016/3/10,96.07
2016/3/11,96.17
2016/3/12,96.17
2016/3/13,96.16
2016/3/14,96.62
2016/3/15,96.63
2016/3/16,95.89
2016/3/17,94.76
2016/3/18,95.09
2016/3/19,95.09
2016/3/20,95.06
2016/3/21,95.29
2016/3/22,95.65
2016/3/23,96.05
2016/3/24,96.14
2016/3/25,96.14
2016/3/26,96.14
2016/3/27,96.36
2016/3/28,95.94
2016/3/29,95.16
2016/3/30,94.84
2016/3/31,94.59
2016/4/1,94.62
2016/4/2,94.62
2016/4/3,94.6
2016/4/4,94.51
2016/4/5,94.63
2016/4/6,94.43
2016/4/7,94.48
2016/4/8,94.23
2016/4/9,94.23
2016/4/10,94.2
2016/4/11,93.95
2016/4/12,93.96
2016/4/13,94.74
2016/4/14,94.9
2016/4/15,94.7
2016/4/16,94.7
2016/4/17,94.68
2016/4/18,94.49
2016/4/19,93.98
2016/4/20,94.49
2016/4/21,94.6
2016/4/22,95.12
2016/4/23,95.12
2016/4/24,95.03
2016/4/25,94.84
2016/4/26,94.57
2016/4/27,94.39
2016/4/28,93.76
2016/4/29,93.08
2016/4/30,93.08
2016/5/1,93.01
2016/5/2,92.63
2016/5/3,92.94
2016/5/4,93.18
2016/5/5,93.78
2016/5/6,93.89
2016/5/7,93.89
2016/5/8,93.96
2016/5/9,94.13
2016/5/10,94.29
2016/5/11,93.82
2016/5/12,94.15
2016/5/13,94.61
2016/5/14,94.61
2016/5/15,94.59
2016/5/16,94.57
2016/5/17,94.55
2016/5/18,95.08
2016/5/19,95.29
2016/5/20,95.33
2016/5/21,95.33
2016/5/22,95.31
2016/5/23,95.23
2016/5/24,95.57
2016/5/25,95.35
2016/5/26,95.17
2016/5/27,95.52
2016/5/28,95.52
2016/5/29,95.83
2016/5/30,95.52
2016/5/31,95.89
2016/6/1,95.45
2016/6/2,95.56
2016/6/3,94.03
2016/6/4,94.03
2016/6/5,94.13
2016/6/6,93.9
2016/6/7,93.83
2016/6/8,93.59
2016/6/9,93.95
2016/6/10,94.57
2016/6/11,94.57
2016/6/12,94.71
2016/6/13,94.36
2016/6/14,94.93
2016/6/15,94.61
2016/6/16,94.57
2016/6/17,94.21
2016/6/18,94.21
2016/6/19,93.67
2016/6/20,93.61
2016/6/21,94.02
2016/6/22,93.72
2016/6/23,93.53
2016/6/24,95.45
2016/6/25,95.45
2016/6/26,96.07
2016/6/27,96.54
2016/6/28,96.25
2016/6/29,95.77
2016/6/30,96.14
2016/7/1,95.65
2016/7/2,95.65
2016/7/3,95.69
2016/7/4,95.65
2016/7/5,96.17
2016/7/6,96.05
2016/7/7,96.33
2016/7/8,96.3
2016/7/9,96.3
2016/7/10,96.37
2016/7/11,96.57
2016/7/12,96.44
2016/7/13,96.22
2016/7/14,96.08
2016/7/15,96.58
2016/7/16,96.58
2016/7/17,96.6
2016/7/18,96.56
2016/7/19,97.06
2016/7/20,97.2
2016/7/21,97
2016/7/22,97.47
2016/7/23,97.47
2016/7/24,97.41
2016/7/25,97.29
2016/7/26,97.16
2016/7/27,97.05
2016/7/28,96.74
2016/7/29,95.53
2016/7/30,95.53
2016/7/31,95.67
2016/8/1,95.71
2016/8/2,95.06
2016/8/3,95.56
2016/8/4,95.76
2016/8/5,96.19
2016/8/6,96.19
2016/8/7,96.29
2016/8/8,96.4
2016/8/9,96.18
2016/8/10,95.65
2016/8/11,95.86
2016/8/12,95.72
2016/8/13,95.72
2016/8/14,95.72
2016/8/15,95.63
2016/8/16,94.79
2016/8/17,94.72
2016/8/18,94.16
2016/8/19,94.51
2016/8/20,94.51
2016/8/21,94.73
2016/8/22,94.52
2016/8/23,94.54
2016/8/24,94.79
2016/8/25,94.77
2016/8/26,95.57
2016/8/27,95.57
2016/8/28,95.51
2016/8/29,95.58
2016/8/30,96.05
2016/8/31,96.02
2016/9/1,95.65
2016/9/2,95.84
2016/9/3,95.84
2016/9/4,95.86
2016/9/5,95.84
2016/9/6,94.82
2016/9/7,94.96
2016/9/8,95.03
2016/9/9,95.34
2016/9/10,95.34
2016/9/11,95.26
2016/9/12,95.09
2016/9/13,95.63
2016/9/14,95.33
2016/9/15,95.29
2016/9/16,96.11
2016/9/17,96.11
2016/9/18,96.02
2016/9/19,95.84
2016/9/20,96.02
2016/9/21,95.66
2016/9/22,95.45
2016/9/23,95.48
2016/9/24,95.48
2016/9/25,95.48
2016/9/26,95.3
2016/9/27,95.44
2016/9/28,95.43
2016/9/29,95.53
2016/9/30,95.46
2016/10/1,95.46
2016/10/2,95.56
2016/10/3,95.69
2016/10/4,96.17
2016/10/5,96.12
2016/10/6,96.77
2016/10/7,96.63
2016/10/8,96.63
2016/10/9,96.51
2016/10/10,96.93
2016/10/11,97.69
2016/10/12,97.97
2016/10/13,97.52
2016/10/14,98.02
2016/10/15,98.02
2016/10/16,98.12
2016/10/17,97.89
2016/10/18,97.89
2016/10/19,97.92
2016/10/20,98.31
2016/10/21,98.69
2016/10/22,98.69
2016/10/23,98.69
2016/10/24,98.76
2016/10/25,98.72
2016/10/26,98.63
2016/10/27,98.89
2016/10/28,98.35
2016/10/29,98.35
2016/10/30,98.31
2016/10/31,98.44
2016/11/1,97.7
2016/11/2,97.4
2016/11/3,97.16
2016/11/4,97.06
2016/11/5,97.06
2016/11/6,97.33
2016/11/7,97.78
2016/11/8,97.86
2016/11/9,98.5
2016/11/10,98.78
2016/11/11,99.06
2016/11/12,99.06
2016/11/13,99.22
2016/11/14,100.11
2016/11/15,100.23
2016/11/16,100.41
2016/11/17,100.89
2016/11/18,101.21
2016/11/19,101.21
2016/11/20,101.4
2016/11/21,101.05
2016/11/22,101.04
2016/11/23,101.7
2016/11/24,101.7
2016/11/25,101.49
2016/11/26,101.49
2016/11/27,101.3
2016/11/28,101.33
2016/11/29,100.93
2016/11/30,101.5
2016/12/1,101.04
2016/12/2,100.77
2016/12/3,100.77
2016/12/4,101.35
2016/12/5,100.09
2016/12/6,100.49
2016/12/7,100.23
2016/12/8,101.1
2016/12/9,101.59
2016/12/10,101.59
2016/12/11,101.62
2016/12/12,101.03
2016/12/13,101.07
2016/12/14,101.76
2016/12/15,103.02
2016/12/16,102.95
2016/12/17,102.95
2016/12/18,102.81
2016/12/19,103.14
2016/12/20,103.29
2016/12/21,103.02
2016/12/22,103.09
2016/12/23,103.01
2016/12/24,103.01
2016/12/25,102.97
2016/12/26,103.01
2016/12/27,103.02
2016/12/28,103.3
2016/12/29,102.68
2016/12/30,102.21
2016/12/31,102.21
2017/1/1,102.3
2017/1/2,102.83
2017/1/3,103.21
2017/1/4,102.7
2017/1/5,101.52
2017/1/6,102.22
2017/1/7,102.22
2017/1/8,102.26
2017/1/9,101.93
2017/1/10,102.01
2017/1/11,101.78
2017/1/12,101.35
2017/1/13,101.18
2017/1/14,101.18
2017/1/15,101.41
2017/1/16,101.18
2017/1/17,100.33
2017/1/18,100.93
2017/1/19,101.15
2017/1/20,100.74
2017/1/21,100.74
2017/1/22,100.62
2017/1/23,100.16
2017/1/24,100.35
2017/1/25,100.03
2017/1/26,100.38
2017/1/27,100.53
2017/1/28,100.53
2017/1/29,100.37
2017/1/30,100.43
2017/1/31,99.51
2017/2/1,99.64
2017/2/2,99.79
2017/2/3,99.87
2017/2/4,99.87
2017/2/5,99.74
2017/2/6,99.91
2017/2/7,100.26
2017/2/8,100.28
2017/2/9,100.65
2017/2/10,100.8
2017/2/11,100.8
2017/2/12,100.96
2017/2/13,100.96
2017/2/14,101.25
2017/2/15,101.18
2017/2/16,100.44
2017/2/17,100.95
2017/2/18,100.95
2017/2/19,100.81
2017/2/20,100.95
2017/2/21,101.37
2017/2/22,101.22
2017/2/23,101.05
2017/2/24,101.09
2017/2/25,101.09
2017/2/26,101.27
2017/2/27,101.13
2017/2/28,101.12
2017/3/1,101.78
2017/3/2,102.2
2017/3/3,101.54
2017/3/4,101.54
2017/3/5,101.33
2017/3/6,101.64
2017/3/7,101.81
2017/3/8,102.07
2017/3/9,101.85
2017/3/10,101.25
2017/3/11,101.25
2017/3/12,101.26
2017/3/13,101.31
2017/3/14,101.7
2017/3/15,100.74
2017/3/16,100.36
2017/3/17,100.3
2017/3/18,100.3
2017/3/19,100.31
2017/3/20,100.41
2017/3/21,99.81
2017/3/22,99.68
2017/3/23,99.76
2017/3/24,99.63
2017/3/25,99.63
2017/3/26,99.32
2017/3/27,99.17
2017/3/28,99.71
2017/3/29,100
2017/3/30,100.41
2017/3/31,100.35
2017/4/1,100.35
2017/4/2,100.46
2017/4/3,100.54
2017/4/4,100.54
2017/4/5,100.56
2017/4/6,100.67
2017/4/7,101.18
2017/4/8,101.18
2017/4/9,101.23
2017/4/10,101.02
2017/4/11,100.71
2017/4/12,100.78
2017/4/13,100.56
2017/4/14,100.56
2017/4/15,100.56
2017/4/16,100.46
2017/4/17,100.29
2017/4/18,99.5
2017/4/19,99.74
2017/4/20,99.78
2017/4/21,99.98
2017/4/22,99.98
2017/4/23,98.97
2017/4/24,99.09
2017/4/25,98.78
2017/4/26,99.05
2017/4/27,99.08
2017/4/28,99.05
2017/4/29,99.05
2017/4/30,98.97
2017/5/1,99.08
2017/5/2,98.98
2017/5/3,99.21
2017/5/4,98.8
2017/5/5,98.65
2017/5/6,98.65
2017/5/7,98.79
2017/5/8,99.06
2017/5/9,99.66
2017/5/10,99.67
2017/5/11,99.62
2017/5/12,99.25
2017/5/13,99.25
2017/5/14,99.2
2017/5/15,98.91
2017/5/16,98.11
2017/5/17,97.58
2017/5/18,97.88
2017/5/19,97.14
2017/5/20,97.14
2017/5/21,97.16
2017/5/22,96.98
2017/5/23,97.35
2017/5/24,97.24
2017/5/25,97.25
2017/5/26,97.44
2017/5/27,97.44
2017/5/28,97.42
2017/5/29,97.44
2017/5/30,97.28
2017/5/31,96.92
2017/6/1,97.2
2017/6/2,96.72
2017/6/3,96.72
2017/6/4,96.73
2017/6/5,96.8
2017/6/6,96.64
2017/6/7,96.75
2017/6/8,96.92
2017/6/9,97.27
2017/6/10,97.27
2017/6/11,97.23
2017/6/12,97.14
2017/6/13,96.97
2017/6/14,96.94
2017/6/15,97.43
2017/6/16,97.16
2017/6/17,97.16
2017/6/18,97.11
2017/6/19,97.55
2017/6/20,97.76
2017/6/21,97.56
2017/6/22,97.59
2017/6/23,97.26
2017/6/24,97.26
2017/6/25,97.22
2017/6/26,97.43
2017/6/27,96.39
2017/6/28,96.01
2017/6/29,95.63
2017/6/30,95.63
2017/7/1,95.63
2017/7/2,95.63
2017/7/3,96.14
2017/7/4,96.13
2017/7/5,96.24
2017/7/6,95.79
2017/7/7,96.01
2017/7/8,96.01
2017/7/9,96.01
2017/7/10,96.07
2017/7/11,95.68
2017/7/12,95.76
2017/7/13,95.76
2017/7/14,95.15
2017/7/15,95.15
2017/7/16,95.15
2017/7/17,95.17
2017/7/18,94.69
2017/7/19,94.76
2017/7/20,94.29
2017/7/21,93.86
2017/7/22,93.86
2017/7/23,93.84
2017/7/24,94.04
2017/7/25,94.11
2017/7/26,93.49
2017/7/27,93.82
2017/7/28,93.26
2017/7/29,93.26
2017/7/30,93.35
2017/7/31,92.95
2017/8/1,93.04
2017/8/2,92.91
2017/8/3,92.72
2017/8/4,93.54
2017/8/5,93.54
2017/8/6,93.47
2017/8/7,93.4
2017/8/8,93.6
2017/8/9,93.51
2017/8/10,93.4
2017/8/11,93.1
2017/8/12,93.1
2017/8/13,93.08
2017/8/14,93.51
2017/8/15,93.81
2017/8/16,93.46
2017/8/17,93.76
2017/8/18,93.43
2017/8/19,93.43
2017/8/20,93.47
2017/8/21,93.11
2017/8/22,93.53
2017/8/23,93.15
2017/8/24,93.29
2017/8/25,92.74
2017/8/26,92.74
2017/8/27,92.38
2017/8/28,92.26
2017/8/29,92.35
2017/8/30,92.92
2017/8/31,92.63
2017/9/1,92.81
2017/9/2,92.81
2017/9/3,92.65
2017/9/4,92.64
2017/9/5,92.22
2017/9/6,92.18
2017/9/7,91.46
2017/9/8,91.35
2017/9/9,91.35
2017/9/10,91.46
2017/9/11,91.91
2017/9/12,91.89
2017/9/13,92.4
2017/9/14,91.99
2017/9/15,91.87
2017/9/16,91.87
2017/9/17,91.95
2017/9/18,91.97
2017/9/19,91.84
2017/9/20,92.63
2017/9/21,92.15
2017/9/22,92.17
2017/9/23,92.17
2017/9/24,92.32
2017/9/25,92.61
2017/9/26,93.07
2017/9/27,93.43
2017/9/28,93.17
2017/9/29,93.08
2017/9/30,93.08
2017/10/1,93.14
2017/10/2,93.64
2017/10/3,93.58
2017/10/4,93.52
2017/10/5,93.91
2017/10/6,93.8
2017/10/7,93.8
2017/10/8,93.74
2017/10/9,93.72
2017/10/10,93.22
2017/10/11,92.92
2017/10/12,93.1
2017/10/13,93.09
2017/10/14,93.09
2017/10/15,93.11
2017/10/16,93.29
2017/10/17,93.46
2017/10/18,93.42
2017/10/19,93.14
2017/10/20,93.7
2017/10/21,93.7
2017/10/22,93.89
2017/10/23,93.8
2017/10/24,93.97
2017/10/25,93.59
2017/10/26,94.76
2017/10/27,94.92
2017/10/28,94.92
2017/10/29,94.86
2017/10/30,94.46
2017/10/31,94.54
2017/11/1,94.75
2017/11/2,94.71
2017/11/3,94.94
2017/11/4,94.94
2017/11/5,94.89
2017/11/6,94.74
2017/11/7,94.85
2017/11/8,94.88
2017/11/9,94.53
2017/11/10,94.39
2017/11/11,94.39
2017/11/12,94.5
2017/11/13,94.52
2017/11/14,93.83
2017/11/15,93.9
2017/11/16,93.91
2017/11/17,93.66
2017/11/18,93.66
2017/11/19,94.01
2017/11/20,94.06
2017/11/21,93.98
2017/11/22,93.25
2017/11/23,93.12
2017/11/24,92.78
2017/11/25,92.78
2017/11/26,92.81
2017/11/27,92.9
2017/11/28,93.22
2017/11/29,93.26
2017/11/30,93.07
2017/12/1,92.89
2017/12/2,92.89
2017/12/3,93.17
2017/12/4,93.08
2017/12/5,93.32
2017/12/6,93.52
2017/12/7,93.75
2017/12/8,93.9
2017/12/9,93.9
2017/12/10,93.91
2017/12/11,93.93
2017/12/12,94.09
2017/12/13,93.47
2017/12/14,93.69
2017/12/15,93.93
2017/12/16,93.93
2017/12/17,94.02
2017/12/18,93.69
2017/12/19,93.45
2017/12/20,93.35
2017/12/21,93.3
2017/12/22,93.35
2017/12/23,93.35
2017/12/24,93.36
2017/12/25,93.27
2017/12/26,93.3
2017/12/27,93
2017/12/28,92.67
2017/12/29,92.12
2017/12/30,92.12
2017/12/31,92.28
2018/1/1,92.25
2018/1/2,91.85
2018/1/3,92.19
2018/1/4,91.86
2018/1/5,91.95
2018/1/6,91.95
2018/1/7,91.98
2018/1/8,92.34
2018/1/9,92.52
2018/1/10,92.35
2018/1/11,91.9
2018/1/12,90.97
2018/1/13,90.97
2018/1/14,90.92
2018/1/15,90.46
2018/1/16,90.4
2018/1/17,90.98
2018/1/18,90.48
2018/1/19,90.57
2018/1/20,90.57
2018/1/21,90.47
2018/1/22,90.39
2018/1/23,90.1
2018/1/24,89.24
2018/1/25,89.46
2018/1/26,89.07
2018/1/27,89.07
2018/1/28,89.04
2018/1/29,89.35
2018/1/30,89.18
2018/1/31,89.11
2018/2/1,88.65
2018/2/2,89.19
2018/2/3,89.19
2018/2/4,89.23
2018/2/5,89.64
2018/2/6,89.67
2018/2/7,90.34
2018/2/8,90.28
2018/2/9,90.44
2018/2/10,90.44
2018/2/11,90.35
2018/2/12,90.11
2018/2/13,89.74
2018/2/14,89.01
2018/2/15,88.62
2018/2/16,89.1
2018/2/17,89.1
2018/2/18,89.11
2018/2/19,89.19
2018/2/20,89.72
2018/2/21,90.12
2018/2/22,89.71
2018/2/23,89.88
2018/2/24,89.88
2018/2/25,89.97
2018/2/26,89.87
2018/2/27,90.36
2018/2/28,90.66
2018/3/1,90.24
2018/3/2,89.94
2018/3/3,89.94
2018/3/4,90
2018/3/5,90
2018/3/6,89.43
2018/3/7,89.59
2018/3/8,90.12
2018/3/9,90.09
2018/3/10,90.09
2018/3/11,90.12
2018/3/12,89.89
2018/3/13,89.69
2018/3/14,89.71
2018/3/15,90.13
2018/3/16,90.23
2018/3/17,90.23
2018/3/18,90.23
2018/3/19,89.9
2018/3/20,90.39
2018/3/21,89.64
2018/3/22,89.69
2018/3/23,89.48
2018/3/24,89.48
2018/3/25,89.5
2018/3/26,89.02
2018/3/27,89.33
2018/3/28,90.08
2018/3/29,90.09
2018/3/30,89.97
2018/3/31,89.97
2018/4/1,90
2018/4/2,90.07
2018/4/3,90.12
2018/4/4,90.09
2018/4/5,90.36
2018/4/6,90.11
2018/4/7,90.11
2018/4/8,90.18
2018/4/9,89.83
2018/4/10,89.57
2018/4/11,89.5
2018/4/12,89.75
2018/4/13,89.8
2018/4/14,89.8
2018/4/15,89.81
2018/4/16,89.4
2018/4/17,89.49
2018/4/18,89.62
2018/4/19,89.9
2018/4/20,90.32
2018/4/21,90.32
2018/4/22,90.43
2018/4/23,90.93
2018/4/24,90.75
2018/4/25,91.19
2018/4/26,91.55
2018/4/27,91.53
2018/4/28,91.53
2018/4/29,91.57
2018/4/30,91.81
2018/5/1,92.48
2018/5/2,92.75
2018/5/3,92.42
2018/5/4,92.57
2018/5/5,92.57
2018/5/6,92.62
2018/5/7,92.75
2018/5/8,93.12
2018/5/9,93.04
2018/5/10,92.65
2018/5/11,92.54
2018/5/12,92.54
2018/5/13,92.49
2018/5/14,92.59
2018/5/15,93.22
2018/5/16,93.39
2018/5/17,93.47
2018/5/18,93.64
2018/5/19,93.64
2018/5/20,93.71
2018/5/21,93.68
2018/5/22,93.61
2018/5/23,94
2018/5/24,93.76
2018/5/25,94.19
2018/5/26,94.19
2018/5/27,94.09
2018/5/28,94.19
2018/5/29,94.83
2018/5/30,94.15
2018/5/31,93.98
2018/6/1,94.19
2018/6/2,94.19
2018/6/3,94.17
2018/6/4,94.02
2018/6/5,93.9
2018/6/6,93.66
2018/6/7,93.4
2018/6/8,93.55
2018/6/9,93.55
2018/6/10,93.5
2018/6/11,93.58
2018/6/12,93.8
2018/6/13,93.71
2018/6/14,94.77
2018/6/15,94.79
2018/6/16,94.79
2018/6/17,94.79
2018/6/18,94.8
2018/6/19,95.08
2018/6/20,95.06
2018/6/21,94.74
2018/6/22,94.52
2018/6/23,94.52
2018/6/24,94.54
2018/6/25,94.28
2018/6/26,94.66
2018/6/27,95.27
2018/6/28,95.39
2018/6/29,94.64
2018/6/30,94.64
2018/7/1,94.56
2018/7/2,95.03
2018/7/3,94.67
2018/7/4,94.67
2018/7/5,94.47
2018/7/6,94.04
2018/7/7,94.04
2018/7/8,93.96
2018/7/9,94.08
2018/7/10,94.15
2018/7/11,94.72
2018/7/12,94.81
2018/7/13,94.75
2018/7/14,94.75
2018/7/15,94.75
2018/7/16,94.51
2018/7/17,94.94
2018/7/18,95.08
2018/7/19,95.15
2018/7/20,94.45
2018/7/21,94.45
2018/7/22,94.29
2018/7/23,94.67
2018/7/24,94.61
2018/7/25,94.36
2018/7/26,94.75
2018/7/27,94.67
2018/7/28,94.67
2018/7/29,94.65
2018/7/30,94.32
2018/7/31,94.49
2018/8/1,94.62
2018/8/2,95.16
2018/8/3,95.14
2018/8/4,95.14
2018/8/5,95.25
2018/8/6,95.36
2018/8/7,95.22
2018/8/8,95.05
2018/8/9,95.5
2018/8/10,96.36
2018/8/11,96.36
2018/8/12,96.4
2018/8/13,96.39
2018/8/14,96.73
2018/8/15,96.7
2018/8/16,96.64
2018/8/17,96.1
2018/8/18,96.1
2018/8/19,96.12
2018/8/20,95.9
2018/8/21,95.26
2018/8/22,95.15
2018/8/23,95.67
2018/8/24,95.15
2018/8/25,95.15
2018/8/26,95.03
2018/8/27,94.78
2018/8/28,94.72
2018/8/29,94.6
2018/8/30,94.72
2018/8/31,95.14
2018/9/1,95.14
2018/9/2,95.18
2018/9/3,95.14
2018/9/4,95.44
2018/9/5,95.18
2018/9/6,95.02
2018/9/7,95.36
2018/9/8,95.36
2018/9/9,95.36
2018/9/10,95.15
2018/9/11,95.25
2018/9/12,94.8
2018/9/13,94.52
2018/9/14,94.93
2018/9/15,94.93
2018/9/16,94.93
2018/9/17,94.5
2018/9/18,94.64
2018/9/19,94.54
2018/9/20,93.91
2018/9/21,94.22
2018/9/22,94.22
2018/9/23,94.22
2018/9/24,94.19
2018/9/25,94.13
2018/9/26,94.19
2018/9/27,94.89
2018/9/28,95.13
2018/9/29,95.13
2018/9/30,95.13
2018/10/1,95.3
2018/10/2,95.51
2018/10/3,95.76
2018/10/4,95.75
2018/10/5,95.62
2018/10/6,95.62
2018/10/7,95.62
2018/10/8,95.76
2018/10/9,95.67
2018/10/10,95.51
2018/10/11,95.02
2018/10/12,95.22
2018/10/13,95.22
2018/10/14,95.33
2018/10/15,95.06
2018/10/16,95.05
2018/10/17,95.58
2018/10/18,95.9
2018/10/19,95.71
2018/10/20,95.71
2018/10/21,95.68
2018/10/22,96.01
2018/10/23,95.96
2018/10/24,96.43
2018/10/25,96.68
2018/10/26,96.36
2018/10/27,96.36
2018/10/28,96.43
2018/10/29,96.58
2018/10/30,97.01
2018/10/31,97.13
2018/11/1,96.28
2018/11/2,96.54
2018/11/3,96.54
2018/11/4,96.4
2018/11/5,96.28
2018/11/6,96.32
2018/11/7,96
2018/11/8,96.72
2018/11/9,96.91
2018/11/10,96.91
2018/11/11,97
2018/11/12,97.54
2018/11/13,97.3
2018/11/14,96.8
2018/11/15,96.93
2018/11/16,96.47
2018/11/17,96.47
2018/11/18,96.43
2018/11/19,96.19
2018/11/20,96.84
2018/11/21,96.71
2018/11/22,96.71
2018/11/23,96.92
2018/11/24,96.92
2018/11/25,96.93
2018/11/26,97.07
2018/11/27,97.37
2018/11/28,96.79
2018/11/29,96.78
2018/11/30,97.27
2018/12/1,97.27
2018/12/2,97.07
2018/12/3,97.04
2018/12/4,96.97
2018/12/5,97.07
2018/12/6,96.81
2018/12/7,96.51
2018/12/8,96.51
2018/12/9,96.68
2018/12/10,97.22
2018/12/11,97.39
2018/12/12,97.04
2018/12/13,97.06
2018/12/14,97.44
2018/12/15,97.44
2018/12/16,97.44
2018/12/17,97.1
2018/12/18,97.1
2018/12/19,97.03
2018/12/20,96.28
2018/12/21,96.96
2018/12/22,96.96
2018/12/23,96.89
2018/12/24,96.55
2018/12/25,96.55
2018/12/26,97.05
2018/12/27,96.48
2018/12/28,96.4
2018/12/29,96.4
2018/12/30,96.4
2018/12/31,96.17
2019/1/1,96.17
2019/1/2,96.82
2019/1/3,96.31
2019/1/4,96.18
2019/1/5,96.18
2019/1/6,96.12
2019/1/7,95.67
2019/1/8,95.9
2019/1/9,95.22
2019/1/10,95.54
2019/1/11,95.67
2019/1/12,95.67
2019/1/13,95.69
2019/1/14,95.61
2019/1/15,96.04
2019/1/16,96.06
2019/1/17,96.06
2019/1/18,96.34
2019/1/19,96.34
2019/1/20,96.37
2019/1/21,96.34
2019/1/22,96.3
2019/1/23,96.12
2019/1/24,96.6
2019/1/25,95.79
2019/1/26,95.79
2019/1/27,95.76
2019/1/28,95.75
2019/1/29,95.82
2019/1/30,95.34
2019/1/31,95.58
2019/2/1,95.58
2019/2/2,95.58
2019/2/3,95.61
2019/2/4,95.85
2019/2/5,96.07
2019/2/6,96.39
2019/2/7,96.51
